longitude,latitude
79.745,-6.9983
159.733,-6.983
-86.022,-6.968
-154.972,-6.967
158.352,-6.95
-5.167,-6.947
158.355,-6.947
104.533,-6.917
153.502,-6.91
57.367,-6.817
80.988,-6.813
-177.05,-6.8
-106.11,-6.795
-93.675,-6.782
-12.788,-6.778
48.697,-6.773
-153.817,-6.767
171.668,-6.753
171.763,-6.747
-106.312,-6.745
-167.35,-6.733
-13.467,-6.733
80.82,-6.728
-106.323,-6.72
98.833,-6.667
163.217,-6.667
-18.922,-6.652
79.435,-6.623
-106.807,-6.597
-33.572,-6.575
-136.088,-6.54
89.083,-6.483
-106.813,-6.457
-106.837,-6.445
158.712,-6.425
89.017,-6.417
-105.788,-6.403
-106.308,-6.398
-25.603,-6.398
153.197,-6.388
-136.175,-6.3833
-106.935,-6.383
88.958,-6.35
-105.662,-6.317
-106.513,-6.297
-106.555,-6.275
-171.52,-6.272
-106.578,-6.263
-96.542,-6.262
90.55,-6.25
-106.615,-6.247
90.275,-6.242
158.835,-6.235
-106.645,-6.23
-106.668,-6.22
-0.775,-6.218
90.358,-6.217
-106.707,-6.203
-112.2667,-6.2
89.967,-6.192
-106.59,-6.178
89.8,-6.167
172.925,-6.1667
-106.542,-6.123
89.583,-6.117
-93.123,-6.113
-106.572,-6.11
-106.59,-6.103
-106.715,-6.1
88.35,-6.1
88.633,-6.1
-106.713,-6.095
90.617,-6.092
-106.635,-6.083
-106.653,-6.075
-32.567,-6.075
-107.118,-6.068
57.117,-6.067
-106.705,-6.053
-83.065,-6.042
88.957,-6.04
-106.745,-6.037
-131.6,-6.0333
-157.467,-6.033
-106.778,-6.023
-87.187,-6.013
-88.278,-6.007
-95.918,-6.005
-97.102,-6.0
57.083,-6.0
-98.497,-5.997
-134.967,-5.988
-106.877,-5.985
-101.025,-5.977
-106.903,-5.97
-149.55,-5.967
-106.917,-5.962
-106.93,-5.955
-104.863,-5.952
-106.963,-5.94
-107.322,-5.933
-107.045,-5.923
-112.5083,-5.9167
156.13,-5.897
-102.647,-5.893
88.375,-5.892
156.168,-5.89
156.173,-5.89
-159.917,-5.867
66.6,-5.867
88.492,-5.858
90.52,-5.857
-107.48,-5.848
-107.007,-5.8
-99.607,-5.795
-107.453,-5.735
-107.568,-5.732
67.45,-5.717
-156.193,-5.7
-82.348,-5.7
-11.233,-5.7
-9.448,-5.7
165.417,-5.7
70.283,-5.667
174.1,-5.667
-101.413,-5.638
-87.355,-5.623
-167.475,-5.622
168.88,-5.583
63.717,-5.567
-91.405,-5.542
-102.72,-5.51
57.933,-5.5
-166.1,-5.483
-107.383,-5.482
-15.958,-5.465
59.25,-5.433
-108.252,-5.432
-0.362,-5.428
-88.808,-5.415
-0.363,-5.412
-87.257,-5.395
72.783,-5.383
-106.13,-5.38
-158.067,-5.375
161.922,-5.343
161.917,-5.33
-108.805,-5.328
0.222,-5.295
172.4667,-5.2167
60.108,-5.118
-90.777,-5.08
-93.08,-5.055
-99.445,-5.05
-81.923,-5.045
-81.905,-5.043
-10.192,-5.038
-155.593,-5.037
-81.852,-5.037
1.39,-5.035
94.632,-5.035
-87.465,-5.032
-89.943,-5.013
162.14,-5.012
-99.442,-5.007
-85.953,-5.0
-114.082,-4.995
-18.467,-4.992
-88.062,-4.983
-139.737,-4.973
-81.928,-4.968
-139.743,-4.96
-14.75,-4.95
-167.0,-4.9
165.718,-4.892
165.76,-4.885
165.818,-4.883
148.86755,-4.82692
158.592,-4.823
-88.512,-4.818
-155.317,-4.817
163.505,-4.813
163.507,-4.81
163.508,-4.808
88.533,-4.805
88.638,-4.802
149.30583,-4.79683
88.74,-4.782
162.343,-4.78
163.387,-4.78
163.423,-4.778
163.472,-4.778
160.195,-4.768
162.352,-4.765
163.517,-4.763
163.557,-4.76
162.353,-4.758
-165.383,-4.75
-159.95,-4.733
-158.083,-4.733
81.7,-4.733
173.428,-4.732
-35.033,-4.725
150.39423,-4.72
155.122,-4.717
150.2194,-4.71328
150.34133,-4.64152
179.463,-4.638
-158.167,-4.633
-19.05,-4.6
-164.433,-4.563
-167.533,-4.533
-155.5,-4.533
147.74,-4.527
171.843,-4.515
-102.015,-4.507
-177.1,-4.5
167.967,-4.5
-167.617,-4.483
171.783,-4.482
2.903,-4.458
60.708,-4.45
174.097,-4.438
-164.457,-4.403
-121.2,-4.3833
172.113,-4.338
-125.483,-4.333
99.667,-4.317
168.867,-4.267
-164.387,-4.26
171.925,-4.2583
-92.958,-4.2365
-85.328,-4.215
-139.792,-4.202
-85.34,-4.2
-164.453,-4.183
79.815,-4.1703
-134.608,-4.167
171.7667,-4.1333
-133.9583,-4.1167
-10.865,-4.108
148.633,-4.107
-165.383,-4.067
98.617,-4.067
174.133,-4.067
-150.018,-4.063
-113.3,-4.0333
-92.015,-4.007
-91.67,-3.98
84.682,-3.972
-120.85,-3.9333
84.703,-3.915
-155.883,-3.867
-155.717,-3.867
79.8317,-3.8617
-155.8,-3.85
-169.067,-3.83
-169.045,-3.827
-159.812,-3.82
-166.1,-3.8
-94.15,-3.782
-12.1,-3.767
-102.855,-3.763
-102.872,-3.76
92.425,-3.757
-102.922,-3.752
-102.547,-3.742
-10.89,-3.735
-10.9467,-3.7283
-121.05,-3.7
-114.15,-3.7
-82.505,-3.682
161.295,-3.668
161.31,-3.65
-82.438,-3.632
-83.973,-3.62
55.7,-3.617
-114.3,-3.6167
161.318,-3.605
-83.953,-3.597
81.717,-3.55
42.472,-3.54
-141.433,-3.533
162.078,-3.528
47.007,-3.51
-102.907,-3.465
99.2,-3.45
49.82,-3.443
-102.703,-3.433
-102.723,-3.432
-102.765,-3.415
-102.812,-3.407
45.008,-3.4
-102.56,-3.393
-102.453,-3.388
170.033,-3.383
174.217,-3.383
-102.368,-3.373
0.742,-3.372
-102.252,-3.348
-32.022,-3.345
-130.6167,-3.3333
-102.058,-3.323
155.302,-3.322
-37.567,-3.317
155.52,-3.315
155.367,-3.273
161.153,-3.273
-160.238,-3.225
171.25,-3.1833
82.988,-3.142
-157.18,-3.138
-157.162,-3.138
-157.178,-3.125
-89.418,-3.12
-90.823,-3.092
174.45,-3.083
-84.877,-3.067
-131.8833,-3.0333
-95.07,-3.01
-11.418,-3.007
-110.498,-3.002
154.072,-2.992
-156.8,-2.967
-134.988,-2.962
-81.627,-2.96
-164.55,-2.933
96.4,-2.933
55.717,-2.917
163.317,-2.917
148.583,-2.908
-139.837,-2.887
-87.753,-2.865
-155.887,-2.863
-155.882,-2.858
-155.875,-2.858
-155.87,-2.858
-155.927,-2.857
-157.217,-2.833
61.203,-2.807
-85.4667,-2.7583
177.892,-2.757
177.858,-2.752
-140.883,-2.7
170.7667,-2.6833
73.2,-2.683
-176.873,-2.627
-19.087,-2.582
-7.003,-2.553
-107.218,-2.533
81.625,-2.525
-161.183,-2.518
-137.0667,-2.5167
-17.0,-2.5
-82.988,-2.48
-173.34,-2.455
-155.03,-2.45
179.983,-2.45
-85.757,-2.438
-155.048,-2.433
-177.737,-2.41
-85.987,-2.41
-82.15,-2.4
-90.087,-2.392
90.015,-2.38
-92.935,-2.353
70.233,-2.333
-86.237,-2.32
-81.518,-2.303
-170.982,-2.302
5.183,-2.288
90.137,-2.287
170.3,-2.267
-86.585,-2.243
157.008,-2.242
-10.012,-2.18
-11.252,-2.177
-178.968,-2.152
-131.4667,-2.1333
171.4,-2.1
-106.917,-2.067
172.483,-2.067
178.267,-2.067
52.398,-2.063
157.357,-2.045
50.548,-2.03
-150.013,-2.002
-86.033,-2.0
-132.947,-1.982
-91.667,-1.978
-82.568,-1.913
-30.2933,-1.9083
3.277,-1.905
-152.85,-1.902
-148.75,-1.9
-87.782,-1.897
-11.373,-1.872
-156.7,-1.867
-139.718,-1.867
-82.787,-1.8534
-139.713,-1.838
-85.81,-1.795
-37.375,-1.785
-133.7333,-1.7833
-156.833,-1.693
-156.84,-1.688
-156.848,-1.682
93.735,-1.682
-85.8,-1.668
-131.875,-1.6667
57.588,-1.66
-104.837,-1.652
-103.633,-1.652
-88.453,-1.648
92.51,-1.64
-85.355,-1.635
53.333,-1.633
-85.933,-1.63
162.558,-1.608
158.768,-1.603
158.767,-1.6
-163.917,-1.583
-85.257,-1.567
-167.7,-1.56
-41.392,-1.558
-148.65,-1.533
159.667,-1.517
81.683,-1.5
90.167,-1.467
-85.692,-1.465
-169.975,-1.42
-85.672,-1.405
-131.472,-1.403
-131.5,-1.4
-85.673,-1.4
-85.658,-1.4
-85.655,-1.397
-89.138,-1.387
178.4,-1.367
6.885,-1.365
-81.783,-1.358
-158.603,-1.353
-81.933,-1.35
-81.68,-1.35
-11.922,-1.342
-81.583,-1.337
-11.9,-1.337
-85.323,-1.335
-105.95,-1.333
160.193,-1.325
160.173,-1.315
-81.965,-1.313
-158.678,-1.303
-85.215,-1.25
-115.7667,-1.23
-85.597,-1.205
-101.367,-1.2
161.062,-1.143
161.058,-1.142
-85.418,-1.138
161.048,-1.133
-85.01,-1.108
179.488,-1.1
-85.187,-1.09
-155.343,-1.082
-85.852,-1.067
81.3762,-1.0563
50.952,-1.03
-91.985,-1.022
81.386,-1.0213
81.4,-1.0167
-85.143,-0.997
-133.517,-0.993
-85.122,-0.99
161.185,-0.987
161.095,-0.985
161.123,-0.985
161.13,-0.985
161.132,-0.985
161.167,-0.985
161.033,-0.983
161.067,-0.983
-10.6,-0.967
162.062,-0.962
-106.892,-0.958
-95.405,-0.905
161.2,-0.883
-159.33,-0.88
-159.357,-0.877
-85.298,-0.877
-159.41,-0.868
-95.49,-0.868
157.495,-0.868
-139.832,-0.867
157.48,-0.865
84.558,-0.862
-134.058,-0.855
-85.363,-0.85
161.852,-0.798
-169.567,-0.762
-85.412,-0.727
-82.772,-0.722
-85.475,-0.72
-89.922,-0.717
-40.5,-0.717
-85.315,-0.708
-85.33327,-0.69387
-85.33325,-0.69387
-12.0233,-0.6783
-12.023,-0.678
-12.03,-0.67
-33.617,-0.667
-85.572,-0.608
161.993,-0.602
-169.412,-0.585
96.967,-0.583
-85.482,-0.577
154.863,-0.577
-167.597,-0.575
-133.573,-0.537
-98.687,-0.537
-85.692,-0.535
63.133,-0.533
161.825,-0.518
-81.995,-0.5134
161.828,-0.51
161.83,-0.51
-85.553,-0.505
-130.133,-0.5
162.153,-0.493
-85.413,-0.488
-11.867,-0.483
-43.082,-0.478
-86.04892,-0.4706
-85.573,-0.465
-123.4333,-0.4167
-106.178,-0.373
82.12,-0.372
54.55,-0.367
-85.488,-0.35
-30.008,-0.35
-102.243,-0.338
-19.132,-0.317
-106.9,-0.315
-81.147,-0.31
-81.816,-0.3047
-81.197,-0.293
-37.738,-0.277
-113.0095,-0.257
-83.285,-0.252
-147.567,-0.25
151.828,-0.24
-81.093,-0.208
-100.363,-0.203
82.855,-0.19
-85.97,-0.185
-85.86673,-0.18053
-152.883,-0.158
-162.933,-0.15
-138.85,-0.15
-85.9833,-0.15
67.458,-0.108
-95.653,-0.097
-82.427,-0.082
74.108,-0.075
-104.3568,-0.073
155.027,-0.07
-81.503,-0.068
-16.15,-0.067
-14.973,-0.067
71.783,-0.067
-81.487,-0.065
-121.915,-0.0635
-81.493,-0.057
-81.447,-0.053
-81.437,-0.05
-81.47,-0.048
155.868,-0.048
-81.493,-0.045
-81.47,-0.045
-81.44,-0.045
-105.426,-0.0448
162.683,-0.043
-16.118,-0.042
-14.973,-0.035
-16.112,-0.03
162.702,-0.027
-150.012,-0.012
-82.757,-0.008
155.865,-0.003
-12.322,-0.002
-13.903,0.0
-12.317,0.0
0.0,0.0
89.95,0.0
168.5833,0.0
-138.787,0.001
-139.3145,0.0027
-147.7918,0.0058
-147.7917,0.006
-139.3155,0.0063
-147.7917,0.0092
-147.7915,0.0092
-147.7907,0.0147
-147.9833,0.0167
-86.463,0.0215
-86.463,0.0217
-102.212,0.022
-10.603,0.022
-9.07,0.03
-9.065,0.03
-11.05,0.033
168.283,0.033
-130.8938,0.0367
-110.48,0.037
-175.058,0.038
-10.598,0.04
-9.112,0.04
-10.633,0.058
-130.7678,0.0587
96.825,0.065
-10.563,0.068
-123.0183,0.0738
-123.0182,0.0738
-123.0182,0.074
-123.0182,0.0772
-35.933,0.082
-86.482,0.083
-10.783,0.085
-86.25,0.1
-139.723,0.112
-139.4,0.113
-112.6127,0.1232
-112.6128,0.1233
-112.6127,0.1233
177.677,0.132
-95.335,0.14
-84.053,0.152
89.633,0.183
82.638,0.19
165.582,0.19
-123.45,0.1917
-28.817,0.267
150.02,0.335
-81.152,0.343
-167.158,0.362
-178.963,0.397
-92.163,0.407
-133.293,0.442
89.995,0.465
-102.115,0.475
-102.138,0.482
-102.16,0.487
-102.177,0.49
-133.317,0.502
-92.398,0.515
-15.85,0.517
152.775,0.523
-91.632,0.53
-11.283,0.533
51.602,0.542
-86.15,0.553
-12.6733,0.5567
-86.193,0.568
-86.133,0.585
-86.103,0.587
-133.257,0.588
-86.183,0.59
-86.147,0.59
-86.078,0.593
-86.137,0.597
-86.145,0.598
-86.13733,0.60217
-41.142,0.605
-93.305,0.607
-86.108,0.61
-86.09,0.612
-86.097,0.617
-86.178,0.625
133.1,0.633
-86.122,0.635
96.257,0.638
-86.112,0.642
-123.6167,0.6667
-12.03,0.67
-162.523,0.673
-44.643,0.678
-35.0,0.683
-86.075,0.692
-133.262,0.707
169.3333,0.7167
-34.783,0.733
-86.085,0.737
-164.167,0.75
-86.157,0.75
-133.305,0.767
-86.213,0.768
169.2,0.7833
-93.843,0.785
-93.842,0.788
-27.818,0.808
-139.917,0.815
-86.552,0.84
-96.03,0.855
84.558,0.862
79.315,0.878
160.987,0.89
-38.395,0.898
-88.017,0.9
133.183,0.9
-133.23,0.91
51.633,0.917
-104.202,0.923
160.683,0.923
53.305,0.93
80.155,0.93
-178.693,0.932
-178.675,0.935
-104.102,0.943
-138.955,0.953
-128.462,0.972
-101.067,0.98
-155.002,0.99
-113.703,0.99
-83.615,0.998
-158.005,1.0
-138.908,1.0
-11.517,1.0
159.233,1.0
-113.658,1.002
-92.01,1.003
-118.198,1.007
-109.315,1.007
-109.26,1.013
-87.45,1.013
-132.2333,1.0167
-110.573,1.022
161.623,1.027
-138.935,1.028
-124.622,1.028
-105.498,1.028
-138.912,1.03
-104.412,1.03
-138.952,1.033
-105.583,1.035
-124.548,1.043
-139.017,1.045
-113.89,1.045
-138.942,1.05
-138.8,1.058
-107.215,1.058
-119.93,1.06
-138.97,1.062
-138.898,1.062
-138.968,1.067
132.167,1.067
-138.905,1.07
-107.337,1.072
-138.935,1.077
53.5,1.078
-119.925,1.082
-8.193,1.085
160.392,1.095
-139.013,1.097
-105.488,1.098
-176.35,1.1
-8.208,1.1
-8.277,1.105
-8.243,1.105
-176.3333,1.1333
-136.233,1.137
168.1,1.15
-83.7458,1.1768
-83.7613,1.1795
-83.761,1.1815
-83.7818,1.1825
-83.758,1.1828
-20.933,1.183
-83.7603,1.1853
-83.7642,1.1873
-83.7658,1.1903
-83.7283,1.2082
-83.725,1.2128
-83.727,1.215
-88.5167,1.2167
-82.277,1.217
-83.738,1.218
-83.7102,1.2193
-83.7083,1.2213
-83.7098,1.2215
-83.7107,1.222
-83.7095,1.2233
-83.74,1.225
-83.72,1.227
-83.725,1.23
-133.582,1.267
-137.255,1.27
149.632,1.282
82.9,1.2833
-17.133,1.317
76.893,1.322
-176.033,1.333
75.642,1.347
-153.068,1.35
68.76,1.357
162.393,1.362
162.375,1.373
157.31,1.402
-113.83,1.433
79.15,1.437
70.783,1.453
-87.935,1.457
-113.867,1.483
-89.862,1.485
-89.855,1.485
93.35,1.498
-17.3,1.5
59.455,1.503
-85.263,1.508
-123.88,1.517
-132.977,1.547
65.668,1.558
-166.33,1.565
-165.5,1.583
59.678,1.617
163.807,1.643
-158.145,1.655
76.91,1.667
166.547,1.675
-106.827,1.677
86.8167,1.7
159.402,1.743
-164.912,1.753
159.448,1.755
177.347,1.757
177.355,1.763
177.42,1.77
-106.85,1.775
-25.433,1.783
-15.242,1.783
-86.1897,1.8035
-94.3,1.807
-39.752,1.815
-33.683,1.817
56.862,1.817
164.333,1.833
-164.365,1.835
151.555,1.84
-110.268,1.848
-96.808,1.855
151.532,1.86
-30.0,1.863
-37.2,1.867
178.775,1.89
-7.492,1.9
151.41,1.907
146.947,1.91
-7.505,1.915
84.3,1.9167
149.097,1.918
149.105,1.918
149.112,1.918
149.12,1.918
149.127,1.918
-164.75,1.943
138.897,1.943
53.985,1.945
136.475,1.95
136.532,1.95
143.3,1.957
87.455,1.968
-140.015,2.008
-147.9833,2.0167
2.647,2.023
-88.317,2.025
-150.115,2.03
-136.882,2.032
-7.0,2.033
-133.633,2.05
-140.15,2.063
-140.148,2.065
-132.5333,2.0667
-140.147,2.067
-20.633,2.073
-82.975,2.075
163.387,2.075
-86.033,2.092
169.0167,2.1
-85.642,2.117
147.067,2.15
160.998,2.155
-86.037,2.17
-90.952,2.258
-159.122,2.272
143.7,2.275
-159.09,2.288
-89.45,2.3
167.1,2.3
-135.133,2.317
-100.772,2.327
-19.715,2.358
163.707,2.362
-100.832,2.37
163.698,2.372
-85.997,2.387
7.532,2.403
-80.62,2.417
-106.93,2.427
-162.735,2.437
-162.728,2.44
-89.328,2.445
-164.215,2.448
-171.125,2.458
-19.762,2.46
94.617,2.467
-19.733,2.472
-121.443,2.485
-47.217,2.5
-165.898,2.523
-19.808,2.533
-141.1333,2.5333
-85.625,2.538
-167.19,2.54
-136.192,2.545
-117.9267,2.558
-158.5,2.575
85.263,2.578
-165.085,2.602
-89.727,2.605
-166.65,2.617
-95.467,2.633
-12.183,2.633
-167.22,2.635
-19.752,2.643
-12.233,2.65
132.175,2.65
90.627,2.653
-164.22,2.662
-178.752,2.668
-176.973,2.67
-130.487,2.69
-114.472,2.693
-134.88,2.698
-128.53,2.722
-125.327,2.722
-160.62,2.73
-20.938,2.732
156.257,2.748
-86.767,2.75
179.7,2.75
-110.577,2.755
156.253,2.757
-110.552,2.76
145.632,2.767
156.23,2.785
145.66,2.787
-89.852,2.81
59.683,2.817
8.082,2.83
154.27,2.847
-6.683,2.848
-6.712,2.863
50.217,2.867
-19.937,2.9
-178.513,2.912
-6.69,2.918
167.233,2.933
-178.535,2.94
-19.833,2.953
-106.64,2.962
-86.557,2.983
91.683,2.983
-11.417,3.0
147.933,3.0
-174.033,3.017
-140.027,3.037
174.953,3.037
174.895,3.038
-86.008,3.04
-89.373,3.067
-20.015,3.085
-153.152,3.093
-42.888,3.13
-42.912,3.132
52.638,3.133
-160.713,3.137
-83.652,3.147
-161.197,3.178
-101.723,3.19
-161.995,3.2
-131.5167,3.2
-161.992,3.202
-161.987,3.205
-86.486,3.2123
52.388,3.228
-161.933,3.23
-161.93,3.232
-161.923,3.235
52.683,3.237
-164.555,3.268
-34.083,3.3
-31.05,3.3
-38.972,3.32
165.167,3.333
-30.933,3.367
-48.4,3.395
-48.433,3.403
-39.65,3.413
4.055,3.415
-148.05,3.433
-46.72,3.457
141.833,3.462
165.055,3.462
-164.097,3.468
-89.693,3.475
-165.702,3.483
-164.058,3.488
-164.057,3.488
-160.573,3.497
-78.955,3.5
-23.25,3.5
168.833,3.5
-146.783,3.533
-20.225,3.54
-125.315,3.545
-99.48,3.545
-133.167,3.55
-125.2667,3.555
-136.087,3.57
-47.893,3.583
-179.3,3.617
-168.367,3.667
-143.012,3.677
156.657,3.688
-7.722,3.705
-146.265,3.708
-162.747,3.717
-10.883,3.733
158.772,3.747
-159.895,3.767
60.5,3.767
171.333,3.768
-159.867,3.772
-123.1708,3.835
-107.233,3.847
-20.367,3.847
88.855,3.848
-145.638,3.855
-5.91,3.858
-43.305,3.86
-146.637,3.895
-160.14,3.907
-88.165,3.913
4.515,3.917
-114.185,3.932
-118.05,3.95
-34.083,3.95
-135.978,3.953
70.8,3.967
-114.61,3.975
-114.692,3.982
-147.023,3.99
-114.187,4.002
-42.895,4.002
-136.008,4.003
-139.992,4.005
-136.007,4.005
-136.005,4.005
-135.973,4.018
-135.963,4.018
-136.012,4.022
-135.983,4.022
-135.975,4.022
-135.967,4.022
-135.942,4.023
-114.018,4.025
141.858,4.025
-114.187,4.032
-85.58,4.037
148.038,4.04
148.045,4.04
148.047,4.04
148.05,4.04
-139.852,4.042
-139.85,4.042
-114.632,4.055
-162.105,4.063
-136.008,4.07
-114.198,4.072
-136.013,4.075
144.247,4.08
144.262,4.08
-92.1667,4.0833
-146.447,4.097
165.74,4.098
-114.673,4.11
-115.64,4.1133
-47.675,4.118
-85.005,4.1198
-115.7667,4.1333
-85.03,4.15
-20.188,4.163
57.25,4.167
-20.535,4.18
88.5833,4.1833
-135.57,4.223
-165.83,4.228
-145.288,4.23
-20.625,4.233
-133.493,4.235
-21.923,4.245
-95.65,4.26
-87.892,4.27
-85.897,4.27
-20.212,4.305
-43.445,4.322
-43.503,4.325
-43.428,4.327
169.325,4.327
-43.393,4.33
56.75,4.333
-43.487,4.337
-160.318,4.34
-83.355,4.34
-44.017,4.342
-43.408,4.342
-159.928,4.345
80.7667,4.35
-43.53,4.352
-43.445,4.353
-43.437,4.357
-158.598,4.36
-43.51,4.362
-43.697,4.363
-165.883,4.378
-5.517,4.392
-113.7083,4.4
84.717,4.4
-5.452,4.427
-43.52,4.433
-43.483,4.443
-48.505,4.447
-140.848,4.45
51.133,4.457
-140.247,4.46
-48.5,4.462
-82.438,4.463
-46.685,4.498
-13.682,4.508
-140.325,4.513
-0.072,4.517
179.75,4.533
-176.552,4.562
-130.6167,4.5667
-176.588,4.573
-43.365,4.575
-176.618,4.583
-10.05,4.583
-139.9667,4.5833
142.013,4.592
-86.704,4.6137
-43.67,4.618
-125.425,4.6183
-140.005,4.62
166.833,4.63
-43.65,4.632
-47.503,4.662
-47.473,4.662
-47.522,4.663
-165.623,4.703
-43.147,4.707
-43.422,4.713
-43.652,4.722
-43.132,4.722
-42.913,4.725
-43.785,4.733
-43.783,4.733
-111.5333,4.7333
-90.93,4.748
-43.532,4.755
-43.307,4.76
-43.457,4.772
-88.475,4.775
-43.038,4.792
-169.833,4.8
175.323,4.802
-156.652,4.803
88.038,4.803
-20.413,4.813
-43.283,4.833
-5.15,4.842
-5.023,4.85
-5.017,4.85
-4.983,4.85
156.058,4.85
-43.313,4.855
-5.14,4.858
-43.205,4.865
-128.35,4.867
-42.98,4.868
-43.08,4.875
-83.432,4.885
-5.028,4.895
-43.127,4.898
-5.0,4.903
-4.99,4.91
-4.99,4.913
156.082,4.917
-20.498,4.918
-4.988,4.918
-5.02,4.922
-4.8,4.925
-5.02,4.93
-5.09,4.932
-5.025,4.937
-175.067,4.947
-42.892,4.948
-160.3,4.95
-142.9167,4.95
-177.55,4.967
156.173,4.968
-94.467,4.978
71.233,4.983
80.05,4.983
-170.267,5.0
-109.2,5.0
-168.003,5.002
-132.695,5.015
-148.55,5.017
-44.233,5.017
-12.75,5.017
166.4,5.017
-131.948,5.023
-78.005,5.03
-47.405,5.037
-10.192,5.038
166.927,5.052
-155.0,5.063
-20.867,5.072
-139.627,5.077
-139.638,5.078
-20.987,5.083
-19.533,5.083
88.692,5.117
-25.3,5.133
-42.737,5.15
89.25,5.15
146.575,5.158
-21.028,5.167
-81.473,5.172
-106.6,5.1917
177.717,5.2
-135.14,5.205
-44.07,5.218
-21.712,5.263
-21.638,5.263
-44.062,5.273
-165.073,5.278
-22.027,5.297
-160.0833,5.3
-81.9,5.3
-21.927,5.302
-22.197,5.313
-81.938,5.317
-146.217,5.333
-126.1755,5.3333
-126.1755,5.335
-22.375,5.337
-110.085,5.345
-160.5,5.35
-146.308,5.358
-153.183,5.363
-21.088,5.367
74.283,5.367
-22.677,5.375
-44.062,5.377
-164.408,5.392
-106.903,5.408
-173.117,5.417
-22.693,5.418
-131.3167,5.4333
-44.057,5.447
-46.655,5.453
-21.143,5.453
-165.483,5.458
58.483,5.467
60.033,5.467
-125.4767,5.48
-23.2,5.487
-81.227,5.507
63.067,5.517
163.258,5.53
-146.15,5.533
147.15,5.533
-103.15,5.5333
163.26,5.537
-44.052,5.547
-21.217,5.547
-160.55,5.55
-104.4667,5.5833
-101.25,5.5917
172.332,5.597
-21.268,5.6
-171.4,5.617
-133.4333,5.625
-94.197,5.627
-86.267,5.633
-99.9333,5.65
-48.988,5.653
-44.767,5.658
-102.1,5.6667
69.667,5.667
-44.722,5.693
-44.74,5.697
-45.15,5.7
-170.918,5.71
65.967,5.717
-85.75832,5.745
-32.833,5.767
-40.418,5.788
-47.732,5.797
-79.542,5.8
-47.733,5.8
-84.963,5.802
-133.04,5.813
-47.772,5.815
-124.0417,5.8167
175.183,5.817
-85.74195,5.81738
-44.587,5.827
-44.588,5.84
-86.449,5.8465
-80.67467,5.8545
53.85,5.867
-24.467,5.882
76.2,5.89
-87.237,5.902
-84.938,5.92
-81.728,5.92
-45.388,5.927
-44.463,5.945
-21.433,5.947
-44.462,5.967
166.067,5.967
-148.933,5.983
165.883,5.983
-44.963,5.985
-139.975,5.987
156.172,6.0
165.0,6.0
165.917,6.0
166.0,6.0
-44.392,6.008
79.493,6.013
-145.967,6.017
-21.897,6.022
-87.367,6.023
-87.362,6.028
-169.967,6.067
-84.95,6.067
172.982,6.107
-44.287,6.108
147.225,6.108
59.438,6.117
-44.3,6.123
-44.065,6.127
64.833,6.133
-152.6333,6.1333
92.738,6.157
-47.717,6.167
139.85,6.183
-125.4533,6.2
-47.872,6.2
168.515,6.212
-90.833,6.217
-86.04355,6.23397
168.117,6.267
-86.075,6.308
-86.05,6.31
-140.317,6.32
-141.618,6.33
-20.817,6.367
-172.55,6.383
-85.362,6.39
-140.328,6.413
-21.685,6.417
179.6,6.433
-85.822,6.45
-92.847,6.47167
-141.983,6.5
-92.825,6.518
-92.766,6.53
-92.802,6.535
-92.788,6.537
-92.805,6.538
-92.777,6.538
-92.813,6.542
-92.793,6.542
-92.81,6.543
-92.815,6.545
-92.813,6.545
-92.82,6.547
-92.813,6.547
-92.807,6.547
-104.897,6.548
-92.822,6.548
-92.815,6.549
-92.81,6.549
-92.89,6.55
-92.822,6.55
-92.813,6.55
-92.818,6.552
-92.81,6.552
-92.755,6.552
-97.795,6.558
-92.795,6.558
-92.792,6.56
-85.583,6.562
-92.788,6.563
-92.783,6.563
-92.782,6.563
-92.778,6.563
-92.788,6.565
-92.785,6.565
-92.785,6.567
-92.793,6.568
-92.792,6.568
-92.788,6.568
-92.93,6.57
-92.81333,6.58167
-92.813,6.582
-92.91,6.59
-91.867,6.617
-97.45,6.6333
-21.897,6.64
-21.898,6.663
177.242,6.683
-43.453,6.69
-125.57,6.7083
-38.167,6.717
-79.773,6.755
-117.8667,6.7667
-19.3,6.8
165.405,6.802
78.817,6.833
-158.7333,6.8667
-153.317,6.867
-158.148,6.885
-84.972,6.888
-131.0,6.9
-47.908,6.9
-47.938,6.902
-47.927,6.902
89.0333,6.9167
54.695,6.923
-26.445,6.947
-167.415,6.953
-167.465,6.982
166.433,6.983
-94.95,6.9833
-47.878,6.995
-167.45,7.0
135.0,7.0
73.4,7.025
-145.633,7.033
165.35,7.033
-176.862,7.035
-158.5833,7.05
-85.5,7.05
-176.865,7.055
-126.405,7.0633
-84.058,7.065
-160.9667,7.0667
55.96,7.075
-166.212,7.087
-125.5167,7.0917
-84.085,7.095
-96.182,7.123
-145.583,7.15
-109.74,7.167
-166.223,7.172
-85.152,7.172
-166.212,7.173
-109.75,7.185
-134.55,7.2
-170.552,7.212
-84.208,7.212
-134.792,7.223
-161.05,7.2333
164.955,7.258
72.805,7.28
-127.41,7.295
-84.113,7.3167
-169.605,7.335
-127.2833,7.37
-125.5,7.37
-169.62,7.38
-127.2833,7.3933
-17.133,7.4
167.633,7.4
-133.813,7.417
86.182,7.422
85.325,7.432
70.65,7.45
86.183,7.45
-169.655,7.453
