longitude,latitude
-154.3,-46.93
-149.8,-45.88
-141.3,-43.42
-133.2,-41.57
-66.9166,20.8166
-91.32,-10.62
-120.533,18.683
-110.95,15.383
-55.25,25.533
-156.067,-16.533
154.05,14.8
157.3333,31.83
160.67,34.783
172.33,37.8
173.633,-6.117
-128.8,33.35
151.533,-15.367
-74.23,24.45
151.65,9.683
156.417,19.45
162.317,31.217
159.833,32.483
173.717,39.633
-175.583,44.217
-171.55,44.617
-111.0,6.65
-111.1083,6.9
-161.317,-14.533
-107.5,14.5
-110.217,16.65
-161.7167,-13.825
-120.1583,12.275
-125.333,7.3
-129.083,28.65
-129.4,25.85
-128.267,22.967
-145.55,-12.8583
-140.0416,39.9416
-140.0333,14.8666
-140.025,19.48
-139.9966,21.5083
-139.9783,26.3933
-139.975,31.85
-139.9666,11.0166
-139.92,29.175
-139.88333,8.78333
-134.8666,-10.6333
-128.4166,-7.0166
59.8333,-44.0833
-164.428,8.882
-152.627,-4.808
-150.773,-12.627
-146.243,-17.927
-107.15,12.833
-97.0666,13.0416
25.05,-39.35
44.7666,-36.75
49.85,-23.683
-134.365,11.085
-133.65,38.538
-61.08333,22.68333
-60.4,27.5833
-33.86,-42.97
-45.32,-42.63
-46.69,-42.45
-50.982,-41.395
-52.83,-39.14
-49.17,-37.67
-48.432,-43.623
-55.237,-48.468
-134.2,14.09
-45.765,-49.652
-31.9,-21.0166
-35.65,-0.917
-61.085,27.69
-60.42,27.54
-61.062,27.995
-61.1333,27.6
-61.0,28.0333
-61.0833,22.6833
-60.4666,27.0666
-61.3833,26.9333
-144.8,-13.747
-130.0,-15.0
-61.16,29.1583
-131.4,-27.0
-113.2,-26.38
-78.23,-30.61
-72.48,-63.34
-74.07,-65.09
-62.28,-60.28
-29.43,-53.88
-23.65,-52.28
-15.57,-49.92
-13.23,-46.1
-20.86,-42.98
-25.94,-42.96
-31.17,-43.01
-67.548,31.267
-60.3583,28.7566
-59.8633,26.515
-55.015,9.26
-36.0166,-30.4333
-154.7,-23.117
-142.6,-20.383
-132.878,-21.833
9.01667,-27.91667
35.53,-31.33
58.678,-28.807
66.762,-26.428
70.255,12.858
131.343,20.03
133.312,19.77
173.508,4.187
-100.263,-40.37
-68.897,23.888
151.6978,21.6976
151.9633,19.3733
-102.583,12.733
-103.908,8.842
-100.817,13.022
-100.833,13.0
-101.872,13.767
-103.3,11.458
-103.242,11.517
-117.6333,11.4667
-132.6167,27.8833
-123.6,28.7833
-117.9167,5.3333
-89.0833,-13.5333
-117.4,22.2833
-117.4833,20.3167
-117.15,18.75
-117.2333,16.3167
-117.2,14.4333
-40.2333,19.7333
-156.903,23.72
166.463,21.113
173.672,21.11
-179.46,18.372
-151.2383,8.2383
-151.2367,9.0667
-151.1883,8.2667
-151.185,9.0583
-151.1767,9.0417
-151.1583,8.3017
-151.1567,9.08
-151.1217,8.275
-150.88,9.3967
-150.845,9.345
-150.8367,8.4567
-150.8317,9.4
-150.825,9.355
-150.8067,9.3333
-150.7967,8.5033
-150.7783,8.4583
-150.7417,8.475
-150.3117,8.695
-150.2517,8.685
-150.25,8.69
-150.235,8.7183
-139.1833,11.6933
-139.18,11.7067
-139.165,11.2283
-139.1483,11.7183
-139.1367,11.7283
-139.1283,11.225
-139.09,11.2483
-139.07,11.2717
-138.3733,11.7217
-138.37,11.7317
-137.7433,12.1483
-137.735,12.1733
-137.7067,12.16
-137.4717,11.81
-137.445,11.8467
-137.4383,11.8033
-125.9067,15.3267
-125.9017,15.34
-125.4733,15.2967
-117.777,16.447
-117.635,18.082
145.7,27.818
-140.582,41.062
-164.392,16.417
157.137,31.905
157.247,31.898
157.353,31.858
142.398,17.857
-175.177,11.0
-169.5584,15.322
-155.005,-18.997
-134.158,-12.423
-143.487,-24.888
-147.588,-20.61
-109.275,16.485
-154.8634,-24.583
-169.085,19.272
157.0767,31.9153
-140.0467,28.242
-139.8733,19.8003
-140.2283,13.8736
-164.355,16.427
-153.3667,10.9667
-161.9,-22.6833
-113.8,11.4167
-117.9667,13.3333
-61.1,28.4167
-122.803,30.388
-122.728,30.427
-25.6528,-19.2
-157.0367,22.7
-154.9867,21.9817
-119.283,27.717
-104.466667,8.146985
-105.098,8.123
-104.467,8.147
-114.1,22.0003
-65.0,25.0
-112.7833,21.8833
-115.2,21.83333
-114.18333,21.66667
-114.1833,21.6667
-114.13333,21.51667
-114.1333,21.5167
-113.05,21.8
-134.0083,-9.5764
-134.00829,-9.57638
-134.00801,-9.58513
-134.008,-9.5851
-134.0086,-9.5917
-134.00857,-9.59169
-134.0047,-9.5342
-134.00941,-9.53638
-134.0094,-9.5364
-133.9996,-9.5404
-133.99959,-9.54037
-133.705,11.50667
-134.0889,-9.8057
-134.08886,-9.80568
-134.0007,-9.8537
-134.00066,-9.85374
-134.0012,-9.86592
-134.00049,-9.8793
-133.9998,-9.8876
-133.99978,-9.88764
-133.9982,-9.89633
-133.9984,-9.9054
-133.99839,-9.90535
-133.9986,-9.9123
-133.99857,-9.91228
-133.991,-9.84583
-133.9995,-9.91817
-134.0145,-10.20455
-134.01452,-10.21263
-133.73025,11.51461
-134.0144,-10.2295
-134.01439,-10.22954
-134.01425,-10.23875
-134.0142,-10.2388
-134.01411,-10.2463
-134.01451,-10.2552
-134.0,-10.143
-134.0025,-10.259
-133.7315,11.5236
-133.73147,11.52355
-134.24829,-10.26109
-134.25123,-10.26658
-133.73173,11.53217
-133.7317,11.5322
-159.58333,17.43333
-159.6,-17.41667
-159.60376,-17.41064
-159.61603,-17.39627
-159.62315,-17.38947
-159.62751,-17.38454
-159.63266,-17.37925
-133.73214,11.5408
-161.66167,-19.01394
-161.65153,-18.99155
-161.65,-18.98333
-133.73362,11.55094
-133.7336,11.5509
-161.64323,-18.96828
-161.63739,-18.95866
-161.66667,-19.03333
-162.27967,-19.3545
-133.73445,11.55905
-161.99967,-19.95317
-162.0,-19.96667
-161.99843,-19.95888
-133.73425,11.56855
-133.7342,11.5686
-161.99824,-19.94288
-161.99825,-19.92813
-161.23057,-20.48305
-161.23333,-20.48333
-161.23067,-20.49576
-133.73583,11.57759
-133.7358,11.5776
-133.74833,11.51667
-159.96667,21.73333
-160.5,-21.58333
-133.73605,11.58751
-133.736,11.5875
-133.7368,11.5967
-133.73675,11.59667
-162.41667,-21.5
-162.96667,-21.35
-162.95555,-21.35557
-162.93333,-21.36667
-162.92405,-21.36753
-133.73744,11.60634
-133.7374,11.6063
-163.4925,-21.09867
-164.24867,-22.32
-164.25,-22.31667
-133.82333,11.495
-164.24779,-22.31675
-164.27212,-22.31402
-165.33333,-22.85
-133.83,11.50167
-133.73867,11.505
-131.9862,-6.9995
-131.98615,-6.99952
-132.16458,-6.9994
-132.15744,-6.99088
-132.1574,-6.9909
-132.16062,-6.98143
-132.1606,-6.9814
-132.158,-6.9741
-132.15797,-6.97408
-132.1589,-6.96554
-132.1586,-6.949
-132.15858,-6.94905
-132.15911,-6.93174
-132.1591,-6.9317
-132.15947,-6.9166
-132.1599,-6.9064
-132.15986,-6.90639
-132.1596,-6.8993
-132.15959,-6.89933
-132.15906,-6.89174
-132.1598,-6.86547
-132.13872,-6.83835
-132.1387,-6.8384
-132.13793,-6.83939
-132.1379,-6.8394
-132.1348,-6.8395
-132.13478,-6.83952
-132.1353,-6.84474
-132.1399,-6.84304
-132.0104,-6.824
-132.0124,-6.8255
-132.01239,-6.82549
-132.0143,-6.8244
-132.01426,-6.82438
-132.00732,-6.89332
-132.0073,-6.8933
-131.9901,-6.8946
-131.99009,-6.89456
-131.98125,-6.89459
-131.973,-6.8942
-131.95704,-6.89439
-131.957,-6.8944
-131.94794,-6.89442
-131.93929,-6.89458
-133.70667,11.50833
-132.1142,-6.9867
-132.11419,-6.98669
-132.11503,-6.98527
-132.115,-6.9853
-134.0073,-9.5688
-134.00729,-9.56882
110.565,-20.973333
109.706667,-24.395
108.608333,-25.65
108.531667,-25.526667
108.5317,-25.5267
-90.6845,-6.93
-90.6855,-6.9283
-90.6488,-7.0327
-90.6485,-7.0325
-90.7258,-6.7133
-90.6492,-7.0332
-90.5053,-8.7817
-90.7107,-8.5617
-90.5658,-8.3167
-90.4345,-8.2717
-90.5738,-8.4383
-90.653,-8.1983
-90.7067,-8.7733
-90.9123,-8.7417
-90.8682,-8.7617
-90.7152,-8.7017
-90.4553,-8.7567
-90.6268,-8.2767
-90.551,-8.3983
-90.8252,-8.1612
-90.8247,-8.1618
-90.6863,-6.6067
-90.6765,-6.6183
-90.3998,-6.4633
-90.442,-6.8667
-90.706,-6.61
-90.7167,-6.6104
-90.7042,-6.6117
-90.7888,-6.5883
-90.8058,-6.555
-90.6215,-6.6433
-90.635,-6.5017
-90.5318,-6.7683
-90.5688,-6.7217
-90.6913,-6.76
-90.6912,-6.7617
-90.4697,-6.5317
-90.4668,-6.5683
-90.2975,-6.605
-90.3692,-6.8817
-90.3727,-6.8867
-90.3767,-6.8883
-90.3793,-6.89
-90.3813,-6.8917
-90.7793,-7.0982
-90.5683,-6.7183
-117.283,29.517
-170.678,-13.362
-113.597,-12.733
-157.488,-24.812
-160.727,-27.56
-168.712,-8.523
-159.787,-27.975
-171.338,-31.108
-174.623,-32.02
-168.528,-8.287
-168.52,-8.283
-168.508,-8.275
-168.483,-7.485
-168.482,-7.482
-164.222,-9.99
-96.802,-16.322
-165.644,-23.8507
-156.894,-26.0508
-148.594,-27.9342
-139.8107,-39.3008
-137.944,-26.4675
-133.094,-38.0508
-131.394,-28.4342
-175.595,31.658
-177.327,31.973
-179.182,32.408
177.077,33.132
-125.142,15.15
175.63,40.34
179.727,39.347
-178.622,38.94
-178.572,38.935
-177.39,38.677
-174.485,37.725
-168.843,33.738
-165.717,31.73
-164.315,30.667
-164.44,30.687
-125.162,15.148
-164.407,30.633
-164.348,30.66
-161.157,27.533
-160.303,25.258
-125.138,15.043
-154.29,22.972
-150.572,27.572
-126.622,14.908
-147.983,30.011
-144.52,33.045
-141.023,36.013
-138.505,37.52
-136.02,39.002
-132.907,36.023
-130.105,32.985
-126.615,33.122
-122.813,33.275
-126.8,13.257
-128.602,13.142
-130.29,13.195
-113.962,20.947
-113.073,16.932
-113.953,20.93
-113.958,20.908
-113.932,20.943
-113.968,20.882
-113.988,20.952
-113.972,20.935
-113.992,20.972
-116.228,14.97
-113.97,20.913
-113.933,20.963
-113.96,20.95
-115.16,19.793
-115.262,19.668
-115.305,19.608
-115.328,19.695
-117.152,14.438
-122.458,12.53
-166.083,19.978
-169.325,10.283
-118.875,14.207
-166.89,6.843
-166.858,6.857
-167.02,6.827
-166.883,6.783
-156.317,7.8
-154.822,7.83
-153.915,8.095
-120.813,13.905
-152.603,8.098
-152.805,7.945
-150.993,8.273
-148.932,8.542
-147.532,8.74
-147.59,8.727
-147.778,8.575
-146.668,8.965
-122.307,13.673
-145.807,8.955
-145.0,9.035
-145.11,8.98
-146.332,9.657
-148.072,11.132
-123.703,14.247
-148.325,10.978
-148.382,11.03
-148.498,11.018
-146.448,11.933
-148.662,11.803
-150.308,11.97
-149.183,11.487
-125.167,15.1
-148.578,11.513
-161.008,23.495
-163.647,25.062
-165.962,26.503
-169.05,28.397
-172.27,30.277
-174.022,31.33
-174.03,31.288
-174.035,31.257
155.5833,-36.25
-175.033,-12.1
-154.5,8.6
171.283,21.883
171.583,22.017
-149.95,9.9003
-154.8,14.317
-157.067,15.817
-124.1,23.717
-130.067,20.067
-145.7667,12.0336
-156.05,-3.7496
-160.95,-4.283
-168.283,-4.233
-155.7833,-3.8997
-155.783,-3.9
-168.917,-8.75
-170.85,-7.683
-170.617,-9.617
-166.583,-8.017
178.45,18.05
171.6,22.05
-178.05,29.083
-174.283,17.85
-179.4,18.55
-25.2933,31.4117
-25.29333,31.41166
-25.2999,31.413
-159.9517,-21.6867
-160.1167,-22.5433
-160.14,-23.485
-160.07,-25.2167
-160.065,-26.0767
-160.015,-27.6517
-159.9533,-28.695
-159.9333,-29.4917
-160.0217,-31.7433
-160.0133,-32.675
-160.0667,-35.455
-160.08,-36.3767
-162.9833,-39.8683
-166.6483,-27.175
-166.0483,-26.6433
-165.0367,-25.695
-164.04,-24.6417
-163.6833,-24.355
-163.6767,-24.3717
-163.705,-24.36
-162.88,-23.5433
-162.9017,-23.535
-162.08,-22.9367
-161.4833,-22.4183
-160.8733,-21.895
-160.9133,-21.8967
128.7367,17.5867
-163.1667,13.0833
-161.75,16.1
-162.5167,15.0333
-163.15,12.9667
-155.4833,12.0833
-146.7667,9.7333
-57.38,29.37
-57.3333,29.3
-57.3833,29.2833
-69.1,32.216667
158.0632,32.6662
158.2512,32.7182
158.3742,36.1345
158.8382,37.3933
158.9508,35.2617
159.1937,36.5192
162.9152,37.3917
163.1253,37.8048
163.8943,39.8652
163.9132,39.8377
165.4587,37.6263
165.4945,37.9518
169.3022,36.4503
143.32545,12.5038
143.59711,12.47714
143.61344,12.51361
-31.4667,38.3667
-114.4667,19.55
-114.733,19.767
-114.2,19.333
-112.7,21.3
-114.45,20.75
-95.383,11.667
-114.967,20.533
-113.0,16.783
-111.833,14.467
-119.367,21.083
-118.017,20.8
-119.167,22.45
-144.0133,-11.4733
-169.15,34.867
-163.45,37.533
-160.283,37.85
-155.217,26.167
-154.517,32.4
-154.1,47.983
177.067,31.833
-127.203,39.48
-139.87,8.95
-139.83,-0.863
-139.737,0.098
-134.955,-11.997
144.4383,19.145
150.51,23.7967
154.0183,16.9883
155.92,20.45
157.7517,19.5083
-113.133333,22.5
-145.95,34.1333
-76.0,30.0
-49.43,20.717
37.2333,-29.75
15.917,-35.88
-63.88,-56.22
-47.7433,-49.3533
-64.367,-55.702
-61.42,-57.07
-31.8083,-20.9833
-48.08,-49.58
-87.367,-9.517
-75.15,-23.07
-85.1,4.25
-84.6833,-8.6167
-85.8,-11.2
-80.5333,-17.2917
-14.967,-17.717
-163.3,-54.5
-142.9,-59.37
-71.95,-58.88
56.067,-26.9
-39.45,-30.93
62.6,-29.8666
70.1,-30.633
67.267,-30.333
124.483,-37.833
-24.68,-13.07
-132.8166,-59.3666
8.2667,-31.6583
-24.6833,-13.0666
-68.45,-61.583
-68.333,-61.867
8.617,-31.7
22.083,-37.97
35.183,-50.05
36.767,-50.0
56.1,-29.45
61.033,-27.25
62.617,-29.87
78.667,-29.97
5.433,-30.967
101.13,-33.52
-36.067,-48.567
-46.9666,-45.3666
-36.0666,-48.5666
-35.8833,-50.25
-43.35,-47.5833
-74.933,-60.133
-75.117,-62.2
17.067,-38.167
-150.0,13.733
-152.5,10.15
-151.45,10.25
-149.45,10.35
-148.5,9.32
-150.375,9.2
-152.3,9.025
-151.4,8.05
-150.3,8.2
-148.3,8.4
-147.25,8.48
-146.3,8.59
-147.05,11.1
-153.083,8.933
-154.6,9.767
-154.583,9.75
-150.717,8.15
-152.316,8.0354
-152.227,8.0726
-150.933,9.917
-150.283,8.45
-149.417,8.483
-149.1,7.75
-149.033,7.4
-150.95,9.883
-148.733,9.35
-148.637,10.277
-153.383,14.117
-150.233,12.6
-150.167,12.65
-149.067,12.717
-148.933,11.817
-151.117,11.583
-152.233,11.45
-143.708,11.473
-153.55,9.7
-153.6,9.733
-149.517,6.733
-149.533,6.717
-139.667,7.617
-151.783,7.433
-150.833,8.5
-150.8,8.467
-149.917,8.833
-149.867,8.783
-150.045,9.728
-151.967,9.367
-152.033,9.383
-152.167,10.467
-151.083,10.533
-150.033,10.633
-154.833,11.483
17.635,-36.39
6.17,-30.5817
-116.62833,-13.3
111.867,-15.083
104.817,-15.6
55.788,7.487
82.912,-15.128
170.1167,44.1567
149.725,32.86
80.533,-8.24
99.153,-33.3
153.9667,19.9167
153.9,17.6333
153.8333,10.8667
-173.65,23.9167
-174.05,15.7133
-172.8733,-3.2833
173.11,12.34
141.72,17.0033
141.805,15.065
133.498,4.948
135.4983,4.9483
138.8483,3.32
-175.6967,40.4017
-172.9417,34.9967
-166.4617,35.0267
-159.8983,40.125
-135.7817,40.3333
-137.8833,35.1133
-120.7033,29.9467
-125.9167,29.9667
-144.2,24.9167
-144.09,24.8383
-132.2833,24.9317
-117.8333,24.9667
-113.3833,24.9333
-113.4167,24.965
-113.95,19.9833
-113.945,19.99
-120.2667,19.8
-120.29,19.7667
-126.1,19.95
-130.0167,20.0
-130.02,20.005
-150.6667,20.04
-161.1483,20.0333
-171.6283,20.045
179.9667,24.0
175.665,23.9983
174.9833,24.0167
170.9667,23.955
167.4,24.0333
160.765,24.065
153.8167,26.0667
113.833,-10.183
111.5833,-15.9833
105.1,-20.0333
89.8833,-29.7167
89.9833,-26.3167
55.9,-16.0167
53.5833,-14.9
66.015,6.873
73.9833,-5.7167
70.9267,-16.7417
71.1733,-19.4683
71.2733,-30.0467
71.2833,-36.0333
71.26,-39.4983
82.9,-27.4217
104.638,-10.902
-140.0167,10.5117
-139.8833,-2.1
-140.2217,-7.1333
-154.075,-6.9817
-154.2983,-2.9833
-153.6917,7.9217
-154.125,11.285
-176.1083,12.965
-176.28,11.2583
-176.0733,5.975
-176.1217,-0.0533
161.93,7.6583
159.9583,13.4467
105.15,-11.985
108.3167,-26.8
103.917,-32.8
91.6667,-23.9167
91.633,-22.363
91.6333,-22.3633
91.4167,-20.9
91.37,-9.287
76.8833,-12.0167
79.1333,-12.0
80.5333,-8.3667
54.86,-13.465
60.3383,-23.0267
-161.5267,-18.5967
-159.9233,-24.0
-159.8333,-26.02
-158.75,-27.9833
-156.8383,-25.9633
-152.2333,-20.4917
-160.17,-15.8217
-160.3667,-14.065
-160.44,-12.085
-160.55,-8.08
-159.8783,-0.0033
-159.1467,12.0483
-157.78,26.125
-179.8667,0.3337
-179.75,0.3217
-170.7333,-23.1967
-166.695,-25.18
-164.8417,-26.2783
-163.6467,-26.67
-163.7333,-26.5167
-161.3367,-24.92
-161.35,-24.9667
-160.9733,-23.2133
-161.4167,-23.2183
-160.7917,-22.6633
-160.792,-22.663
-163.08,-20.085
-163.1167,-20.0167
-161.9833,-19.755
-157.5317,-21.82
-157.135,-22.7208
-153.2467,-19.0867
-153.25,-19.1
-152.0833,-18.4
-153.155,-14.3333
-155.155,-12.155
-155.9833,-11.0967
-156.2,-11.0617
-153.5217,11.11
-153.3783,10.97
-170.83,20.5167
-170.5483,20.695
175.37,22.1333
174.655,22.41
173.74,22.7583
171.9,23.45
170.3133,24.3333
168.02,25.55
167.8967,25.6267
167.4317,25.9517
166.1417,26.6567
165.535,26.8583
165.3667,26.85
165.4133,26.8433
164.5117,27.13
162.9283,27.8533
146.567,37.5
150.055,35.125
150.0867,35.165
149.802,36.205
149.8,36.2
151.318,33.805
155.302,30.013
155.2833,30.0167
160.625,26.4733
160.653,26.473
164.637,23.377
164.937,16.98
152.463,21.702
152.4633,21.7017
156.603,32.437
156.6033,32.4367
156.823,32.368
156.8233,32.3683
168.3333,33.575
173.4767,32.17
177.3017,26.9767
-179.9833,20.2667
-179.4333,18.3917
179.6467,13.2633
179.5033,12.4833
179.8133,12.1933
-179.8483,0.2467
-160.6583,-22.88
-160.708,-22.793
-160.863,-22.808
-160.873,-22.818
-160.872,-22.802
-160.842,-22.698
-160.783,-22.657
-160.707,-22.768
-160.81,-22.648
-160.678,-22.725
-160.682,-22.708
-160.8467,-22.6983
-160.78,-22.758
-160.87,-22.785
-160.84,-22.653
-160.94,-22.763
-160.952,-22.782
-160.705,-22.678
-160.732,-22.707
-160.752,-22.738
-160.693,-22.575
-160.795,-22.718
-160.845,-22.73
-160.92,-22.693
-160.923,-22.62
-160.917,-22.622
-160.938,-22.63
-160.853,-22.795
-161.035,-23.4333
-162.2467,-27.2333
-171.6517,-33.0
-164.59,-15.5733
-160.5083,-13.0333
-160.7467,-12.91
-159.0,-11.1033
-158.1633,-5.015
-157.8033,13.1333
-169.1217,20.105
-170.6667,19.98
-175.1,18.517
-178.3467,18.32
177.1867,18.5267
171.9767,18.6167
171.977,18.617
171.148,19.047
171.1483,19.0467
170.9517,19.2567
163.22,21.1667
161.5267,22.3333
161.527,22.333
160.87,22.6583
157.3833,23.8667
152.2167,26.5533
151.4167,26.9667
128.13,18.6133
128.235,17.89
104.68,-9.14
104.63,-10.82
104.53,-11.13
102.9,-11.82
99.82,-11.58
91.25,-13.02
88.9,-12.77
89.37,-11.12
98.5,-14.31
98.48,-14.38
99.91,-15.78
102.86,-15.56
133.415,11.1167
132.985,15.7083
132.91,16.68
133.0383,18.08
90.28,-16.63
-84.68333,-8.61667
-80.53333,-17.29167
-61.4166,-57.0666
-74.9166,-60.125
-159.4166,-12.45
-158.3166,-12.425
-149.5333,-14.3
-154.8833,-17.8666
-60.2166,38.0666
-145.8666,14.4166
-141.1833,14.4666
-128.9,10.6166
-160.31667,34.9
-159.7,31.5166
-159.1833,28.4
-157.03333,29.25
-157.0,27.25
-147.75,13.1666
-145.1333,12.3166
-136.01667,9.8
164.83333,34.05
2.15,-32.3666
178.95,9.2833
-51.75167,24.95333
-27.005,42.3316
-22.2083,43.9933
-21.86,43.745
-58.132,24.358
99.0666,-18.6166
100.95,-18.5333
146.117,36.8
149.192,14.967
24.0536,-39.1215
24.7551,-39.7706
27.147,-42.4346
28.3945,-41.2641
52.333,-8.25
52.425,-9.208
55.49,-25.115
57.727,13.977
88.467,-5.733
-107.8,22.3
-117.315,14.392
-117.307,14.385
-117.313,14.387
-117.312,14.389
-130.012,44.348
-129.995,44.335
-84.747,-10.197
-84.3,-17.487
-84.297,-17.493
-73.745,-23.032
-71.812,-23.245
-129.949,48.341
-153.032,8.369
-152.9855,8.3554
-152.9848,8.3596
-152.9857,8.3635
-152.989,8.375
-152.987,8.3717
-152.9915,8.3828
-152.9688,8.2728
-152.97,8.272
-152.968,8.281
-152.9683,8.2948
-152.965,8.296
-152.964,8.305
-152.959,8.321
-149.05,16.05
-153.016,8.347
-153.031,8.332
-153.0259,8.3245
-153.037,8.319
-153.04,8.315
-153.047,8.306
-153.0333,3.9667
-153.039,8.381
-153.0565,8.3734
10.4833,-9.2
-125.675,28.978333
-168.85666,9.94483
-175.02316,8.8515
-170.52783,8.21316
-157.97383,19.20316
-167.379,9.88533
-107.323,-6.26
-107.303,-6.043
-107.277,-6.25
-107.093,-6.082
-106.288,-6.652
-102.573,-13.633
-102.525,-13.613
-102.045,-13.638
-101.193,-13.66
-114.575,-31.017
-113.35,-31.15
-113.335,-31.023
-112.88,-31.14
-112.717,-31.083
-112.438,-31.12
-112.277,-31.145
-111.8,-31.285
-111.62,-31.112
-111.617,-31.282
-111.608,-30.99
-109.298,-32.575
-109.208,-32.478
-106.932,-28.832
-105.913,-32.635
-102.268,-32.647
-101.287,-24.538
-98.577,-32.695
-97.298,-22.735
-96.852,-32.733
-96.243,-32.708
-95.59,-32.697
-95.112,-32.753
-94.7,-32.773
-94.645,-32.273
-94.548,-32.528
-94.223,-32.51
-93.87,-32.463
-93.417,-20.77
-79.528,-32.847
-145.588,20.123
-129.342,22.578
-124.46,22.562
-119.29,21.017
-119.03,25.407
-118.052,25.225
-113.957,20.253
-113.728,24.148
-151.263,33.145
-151.015,33.438
-150.998,33.197
-150.985,33.455
-150.912,33.442
-150.902,33.168
-150.7,33.422
148.783,26.867
145.983,38.017
162.4,37.267
-147.483,26.7
170.333,40.267
147.65,27.933
